,TweetID,AuthorID,AuthorName,Tweets,arxiv_link,Abstract,Title
0,748400895025680384,138046236,Carole Mundell,['Very excited our new paper on the discovery of a radio reverse shock in a GRB is out: <LINK>'],http://arxiv.org/abs/1606.08873,"We present the second multi-frequency radio detection of a reverse shock in a $\gamma$-ray burst. By combining our extensive radio observations of the Fermi-LAT GRB 160509A at $z = 1.17$ up to $20$ days after the burst with Swift X-ray observations and ground-based optical and near-infrared data, we show that the afterglow emission comprises distinct reverse shock and forward shock contributions: the reverse shock emission dominates in the radio band at $\lesssim10~$days, while the forward shock emission dominates in the X-ray, optical, and near-infrared bands. Through multi-wavelength modeling, we determine a circumburst density of $n_0\approx10^{-3}~$cm$^{-3}$, supporting our previous suggestion that a low-density circumburst environment is conducive to the production of long-lasting reverse shock radiation in the radio band. We infer the presence of a large excess X-ray absorption column, $N_{\rm H} \approx 1.5\times10^{22}~$cm$^{-2}$, and a high rest-frame optical extinction, $A_{\rm V}\approx3.4~$mag. We identify a jet break in the X-ray light curve at $t_{\rm jet}\approx6~$d, and thus derive a jet opening angle of $\theta_{\rm jet}\approx4~$deg, yielding a beaming-corrected kinetic energy and radiated $\gamma$-ray energy of $E_{\rm K}\approx4\times10^{50}~$erg and $E_{\gamma}\approx1.3\times10^{51}~$erg ($1$-$10^4~$keV, rest frame), respectively. Consistency arguments connecting the forward and reverse shocks suggest a deceleration time of $t_{\rm dec} \approx 460~$s$~\approx T_{90}$, a Lorentz factor of $\Gamma(t_{\rm dec})\approx330$, and a reverse shock to forward shock fractional magnetic energy density ratio of $R_{\rm B}\equiv\epsilon_{\rm B,RS}/\epsilon_{\rm B,FS}\approx8$. ",A Reverse Shock in GRB 160509A
1,748321674399870976,83371954,Satoshi Hara,['just released our new tree ensemble interpretation paper <LINK> and experiment codes <LINK>'],http://arxiv.org/abs/1606.09066,"Tree ensembles, such as random forests and boosted trees, are renowned for their high prediction performance. However, their interpretability is critically limited due to the enormous complexity. In this study, we present a method to make a complex tree ensemble interpretable by simplifying the model. Specifically, we formalize the simplification of tree ensembles as a model selection problem. Given a complex tree ensemble, we aim at obtaining the simplest representation that is essentially equivalent to the original one. To this end, we derive a Bayesian model selection algorithm that optimizes the simplified model while maintaining the prediction performance. Our numerical experiments on several datasets showed that complicated tree ensembles were reasonably approximated as interpretable. ",Making Tree Ensembles Interpretable: A Bayesian Model Selection Approach
2,748311091210387457,143264018,Christine Corbett Moran,"['I\'ve a new paper! ""Quintuple: a Python 5-qubit quantum computer simulator to facilitate cloud quantum computing"" <LINK>']",http://arxiv.org/abs/1606.09225,"In May 2016 IBM released access to its 5-qubit quantum computer to the scientific community, its ""IBM Quantum Experience"" since acquiring over 25,000 users from students, educators and researchers around the globe. In the short time since the ""IBM Quantum Experience"" became available, a flurry of research results on 5-qubit systems have been published derived from the platform hardware. Quintuple is an open-source object-oriented Python module implementing the simulation of the ""IBM Quantum Experience"" hardware. Quintuple quantum algorithms can be programmed and run via a custom language fully compatible with the ""IBM Quantum Experience"" or in pure Python. Over 40 example programs are provided with expected results, including Grover's Algorithm and the Deutsch-Jozsa algorithm. Quintuple contributes to the study of 5-qubit systems and the development and debugging of quantum algorithms for deployment on the ""IBM Quantum Experience"" hardware. ","Quintuple: a Python 5-qubit quantum computer simulator to facilitate
  cloud quantum computing"
3,748122478011092992,50901426,Rafael Alves Batista,['My new paper on #arXiv.\nWhen is life more likely to exist? \nNot now.  <LINK>  #Physics #Astrobiology #Science #Cosmology'],https://arxiv.org/abs/1606.08448,"Is life most likely to emerge at the present cosmic time near a star like the Sun? We address this question by calculating the relative formation probability per unit time of habitable Earth-like planets within a fixed comoving volume of the Universe, dP(t)/dt, starting from the first stars and continuing to the distant cosmic future. We conservatively restrict our attention to the context of ""life as we know it"" and the standard cosmological model, LCDM. We find that unless habitability around low mass stars is suppressed, life is most likely to exist near 0.1 solar-mass stars ten trillion years from now. Spectroscopic searches for biosignatures in the atmospheres of transiting Earth-mass planets around low mass stars will determine whether present-day life is indeed premature or typical from a cosmic perspective. ",Relative Likelihood for Life as a Function of Cosmic Time
4,748090121698873344,2868707356,Niall McEvoy,"['""High-performance hybrid electronic devices from layered PtSe2 films"" new paper on arxiv @TCD_Chemistry @cond_mat_ <LINK>']",http://arxiv.org/abs/1606.08673,"Layered two-dimensional (2D) materials display great potential for a range of applications, particularly in electronics. We report the large-scale synthesis of thin films of platinum diselenide (PtSe2), a thus far scarcely investigated transition metal dichalcogenide. Importantly, the synthesis by thermal assisted conversion is performed at 400 {\deg}C, representing a breakthrough for the direct integration of this novel material with silicon (Si) technology. Besides the thorough characterization of this new 2D material, we demonstrate its promise for applications in high-performance gas sensing with extremely short response and recovery times observed due to the 2D nature of the films. Furthermore, we realized vertically-stacked heterostructures of PtSe2 on Si which act as both photodiodes and photovoltaic cells. Thus this study establishes PtSe2 as a potential candidate for next-generation sensors and (opto-)electronic devices, using fabrication protocols compatible with established Si technologies. ","High-performance hybrid electronic devices from layered PtSe2 films
  grown at low temperature"
5,747722840712019976,6665112,Nicolas Jaccard | Reasonable AI 🤖,"['Our new paper: ""Detection of concealed cars in complex cargo X-ray imagery using deep learning"" <LINK>\n#deeplearning #xray']",https://arxiv.org/abs/1606.08078,"Non-intrusive inspection systems based on X-ray radiography techniques are routinely used at transport hubs to ensure the conformity of cargo content with the supplied shipping manifest. As trade volumes increase and regulations become more stringent, manual inspection by trained operators is less and less viable due to low throughput. Machine vision techniques can assist operators in their task by automating parts of the inspection workflow. Since cars are routinely involved in trafficking, export fraud, and tax evasion schemes, they represent an attractive target for automated detection and flagging for subsequent inspection by operators. In this contribution, we describe a method for the detection of cars in X-ray cargo images based on trained-from-scratch Convolutional Neural Networks. By introducing an oversampling scheme that suitably addresses the low number of car images available for training, we achieved 100% car image classification rate for a false positive rate of 1-in-454. Cars that were partially or completely obscured by other goods, a modus operandi frequently adopted by criminals, were correctly detected. We believe that this level of performance suggests that the method is suitable for deployment in the field. It is expected that the generic object detection workflow described can be extended to other object classes given the availability of suitable training data. ","Detection of concealed cars in complex cargo X-ray imagery using Deep
  Learning"
6,747711667891544064,355616314,Murray Shanahan,['New paper on integrated information and metastability in systems of coupled oscillators -\n<LINK>'],https://arxiv.org/abs/1606.08313,"It has been shown that sets of oscillators in a modular network can exhibit a rich variety of metastable chimera states, in which synchronisation and desynchronisation coexist. Independently, under the guise of integrated information theory, researchers have attempted to quantify the extent to which a complex dynamical system presents a balance of integrated and segregated activity. In this paper we bring these two areas of research together by showing that the system of oscillators in question exhibits a critical peak of integrated information that coincides with peaks in other measures such as metastability and coalition entropy. ","Integrated Information and Metastability in Systems of Coupled
  Oscillators"
7,747587850711896065,2345528930,Michael Cooper,"[""Won't bring Bowie back, but Sean Fillingham's new paper is worth the read: Ch-Ch-Changing Satellites via Stripping <LINK>""]",http://arxiv.org/abs/1606.07810,"Recent studies of galaxies in the local Universe, including those in the Local Group, find that the efficiency of environmental (or satellite) quenching increases dramatically at satellite stellar masses below ~ $10^8\ {\rm M}_{\odot}$. This suggests a physical scale where quenching transitions from a slow ""starvation"" mode to a rapid ""stripping"" mode at low masses. We investigate the plausibility of this scenario using observed HI surface density profiles for a sample of 66 nearby galaxies as inputs to analytic calculations of ram-pressure and viscous stripping. Across a broad range of host properties, we find that stripping becomes increasingly effective at $M_{*} < 10^{8-9}\ {\rm M}_{\odot}$, reproducing the critical mass scale observed. However, for canonical values of the circumgalactic medium density ($n_{\rm halo} < 10^{-3.5}$ ${\rm cm}^{-3}$), we find that stripping is not fully effective; infalling satellites are, on average, stripped of < 40 - 70% of their cold gas reservoir, which is insufficient to match observations. By including a host halo gas distribution that is clumpy and therefore contains regions of higher density, we are able to reproduce the observed HI gas fractions (and thus the high quenched fraction and short quenching timescale) of Local Group satellites, suggesting that a host halo with clumpy gas may be crucial for quenching low-mass systems in Local Group-like (and more massive) host halos. ","Under Pressure: Quenching Star Formation in Low-Mass Satellite Galaxies
  via Stripping"
8,746759419346616320,2956121356,Russ Salakhutdinov,"['New paper on Multiplicative Integration with Recurrent Neural Networks with T. Wu, S. Zhang, Y. Zhang, Y. Bengio:\n<LINK>']",http://arxiv.org/abs/1606.06630,"We introduce a general and simple structural design called Multiplicative Integration (MI) to improve recurrent neural networks (RNNs). MI changes the way in which information from difference sources flows and is integrated in the computational building block of an RNN, while introducing almost no extra parameters. The new structure can be easily embedded into many popular RNN models, including LSTMs and GRUs. We empirically analyze its learning behaviour and conduct evaluations on several tasks using different RNN models. Our experimental results demonstrate that Multiplicative Integration can provide a substantial performance boost over many of the existing RNN models. ",On Multiplicative Integration with Recurrent Neural Networks
9,746481693515649025,355626264,Aram Galstyan,['New paper from @ISI_AI: Toward Interpretable Topic Discovery via Anchored Correlation Explanation <LINK>'],http://arxiv.org/abs/1606.07043,"Many predictive tasks, such as diagnosing a patient based on their medical chart, are ultimately defined by the decisions of human experts. Unfortunately, encoding experts' knowledge is often time consuming and expensive. We propose a simple way to use fuzzy and informal knowledge from experts to guide discovery of interpretable latent topics in text. The underlying intuition of our approach is that latent factors should be informative about both correlations in the data and a set of relevance variables specified by an expert. Mathematically, this approach is a combination of the information bottleneck and Total Correlation Explanation (CorEx). We give a preliminary evaluation of Anchored CorEx, showing that it produces more coherent and interpretable topics on two distinct corpora. ","Toward Interpretable Topic Discovery via Anchored Correlation
  Explanation"
10,746385717476065280,18270831,James B. Elsner,['New paper: Statistical Models for Tornado Climatology: Long and Short-Term Views <LINK>'],https://arxiv.org/abs/1606.07325,"This paper estimates local tornado risk from records of past events using statistical models. First, a spatial model is fit to the tornado counts aggregated in counties with terms that control for changes in observational practices over time. Results provide a long-term view of risk that delineates the main tornado corridors in the United States where the expected annual rate exceeds two tornadoes per 10,000 square km. A few counties in the Texas Panhandle and central Kansas have annual rates that exceed four tornadoes per 10,000 square km. Refitting the model after removing the least damaging tornadoes from the data (EF0) produces a similar map but with the greatest tornado risk shifted south and eastward. Second, a space-time model is fit to the counts aggregated in raster cells with terms that control for changes in climate factors. Results provide a short-term view of risk. The short-term view identifies the shift of tornado activity away from the Ohio Valley under El Ni\~no conditions and away from the Southeast under positive North Atlantic oscillation conditions. The combined predictor effects on the local rates is quantified by fitting the model after leaving out the year to be predicted from the data. The models provide state-of-the-art views of tornado risk that can be used by government agencies, the insurance industry, and the general public. ",Statistical Models for Tornado Climatology: Long and Short-Term Views
11,746212947765039106,526115229,Kevin Heng,['New paper on how to measure cloudiness in the atmospheres of exoplanets:\n<LINK>\nHotter exoplanets appear to be less cloudy'],http://arxiv.org/abs/1606.07218,"We present a dimensionless index that quantifies the degree of cloudiness of the atmosphere of a transiting exoplanet. Our cloudiness index is based on measuring the transit radii associated with the line center and wing of the sodium or potassium line. In deriving this index, we revisited the algebraic formulae for inferring the isothermal pressure scale height from transit measurements. We demonstrate that the formulae of Lecavelier et al. and Benneke & Seager are identical: the former is inferring the temperature while assuming a value for the mean molecular mass and the latter is inferring the mean molecular mass while assuming a value for the temperature. More importantly, these formulae cannot be used to distinguish between cloudy and cloudfree atmospheres. We derive values of our cloudiness index for a small sample of 7 hot Saturns/Jupiters taken from Sing et al. We show that WASP-17b, WASP-31b and HAT-P-1b are nearly cloudfree at visible wavelengths. We find the tentative trend that more irradiated atmospheres tend to have less clouds consisting of sub-micron-sized particles. We also derive absolute sodium and/or potassium abundances $\sim 10^2$ cm$^{-3}$ for WASP-17b, WASP-31b and HAT-P-1b (and upper limits for the other objects). Higher-resolution measurements of both the sodium and potassium lines, for a larger sample of exoplanetary atmospheres, are needed to confirm or refute this trend. ","A Cloudiness Index for Transiting Exoplanets Based on the Sodium and
  Potassium Lines: Tentative Evidence for Hotter Atmospheres Being Less Cloudy
  at Visible Wavelengths"
12,745898313103347712,3108542843,François-Xavier Briol,['New paper on probabilistic integration and intractable distributions! with @Chris_Oates @MarkGirolami <LINK>'],http://arxiv.org/abs/1606.06841,"This paper studies the numerical computation of integrals, representing estimates or predictions, over the output $f(x)$ of a computational model with respect to a distribution $p(\mathrm{d}x)$ over uncertain inputs $x$ to the model. For the functional cardiac models that motivate this work, neither $f$ nor $p$ possess a closed-form expression and evaluation of either requires $\approx$ 100 CPU hours, precluding standard numerical integration methods. Our proposal is to treat integration as an estimation problem, with a joint model for both the a priori unknown function $f$ and the a priori unknown distribution $p$. The result is a posterior distribution over the integral that explicitly accounts for dual sources of numerical approximation error due to a severely limited computational budget. This construction is applied to account, in a statistically principled manner, for the impact of numerical errors that (at present) are confounding factors in functional cardiac model assessment. ","Probabilistic Models for Integration Error in the Assessment of
  Functional Cardiac Models"
13,745292037184958464,1087183776,Jordan Ellenberg,['New paper with Lillian Pierce and Melanie Wood:  bounds for l-parts of class groups on average <LINK>'],http://arxiv.org/abs/1606.06103,"For each integer $\ell \geq 1$, we prove an unconditional upper bound on the size of the $\ell$-torsion subgroup of the class group, which holds for all but a zero-density set of field extensions of $\mathbb{Q}$ of degree $d$, for any fixed $d \in \{2,3,4,5\}$ (with the additional restriction in the case $d=4$ that the field be non-$D_4$). For sufficiently large $\ell$ (specified explicitly), these results are as strong as a previously known bound that is conditional on GRH. As part of our argument, we develop a probabilistic ""Chebyshev sieve,"" and give uniform, power-saving error terms for the asymptotics of quartic (non-$D_4$) and quintic fields with chosen splitting types at a finite set of primes. ",On $\ell$-torsion in class groups of number fields
14,745176358595108864,40639812,Colin Cotter,"['Our new paper on finite element variational integrators for incompressible fluids. <LINK>', ""@attmcrae Good point, we'll amend before submission.""]",https://arxiv.org/abs/1606.06199,"We propose a finite element discretisation approach for the incompressible Euler equations which mimics their geometric structure and their variational derivation. In particular, we derive a finite element method that arises from a nonholonomic variational principle and an appropriately defined Lagrangian, where finite element H(div) vector fields are identified with advection operators; this is the first successful extension of the structure-preserving discretisation of Pavlov et al. (2009) to the finite element setting. The resulting algorithm coincides with the energy-conserving scheme presented in Guzm\'an et al. (2016). Through the variational derivation, we discover that it also satisfies a discrete analogous of Kelvin's circulation theorem. Further, we propose an upwind-stabilised version of the scheme which dissipates enstrophy whilst preserving energy conservation and the discrete Kelvin's theorem. We prove error estimates for this version of the scheme, and we study its behaviour through numerical tests. ","A variational H(div) finite element discretisation approach for perfect
  incompressible fluids"
15,745128285365895168,387697086,Emiel van Miltenburg,['New paper on ArXiv! Pragmatic factors in image description: the case of negations\n<LINK> #NLProc  #linguistics'],http://arxiv.org/abs/1606.06164,"We provide a qualitative analysis of the descriptions containing negations (no, not, n't, nobody, etc) in the Flickr30K corpus, and a categorization of negation uses. Based on this analysis, we provide a set of requirements that an image description system should have in order to generate negation sentences. As a pilot experiment, we used our categorization to manually annotate sentences containing negations in the Flickr30K corpus, with an agreement score of K=0.67. With this paper, we hope to open up a broader discussion of subjective language in image descriptions. ",Pragmatic factors in image description: the case of negations
