,TweetID,AuthorID,AuthorName,Tweets,arxiv_link,Abstract,Title
0,1369040438699626500,265414308,Atılım Güneş Baydin,"['New paper <LINK> where we propose a theoretically grounded method for domain-invariant representation learning by enforcing invariance under density transformations, with @a_tuan_nguyen Toan Tran @yaringal @OATML_Oxford <LINK>']",https://arxiv.org/abs/2102.05082,"Domain generalization refers to the problem where we aim to train a model on data from a set of source domains so that the model can generalize to unseen target domains. Naively training a model on the aggregate set of data (pooled from all source domains) has been shown to perform suboptimally, since the information learned by that model might be domain-specific and generalize imperfectly to target domains. To tackle this problem, a predominant approach is to find and learn some domain-invariant information in order to use it for the prediction task. In this paper, we propose a theoretically grounded method to learn a domain-invariant representation by enforcing the representation network to be invariant under all transformation functions among domains. We also show how to use generative adversarial networks to learn such domain transformations to implement our method in practice. We demonstrate the effectiveness of our method on several widely used datasets for the domain generalization problem, on all of which we achieve competitive results with state-of-the-art models. ","Domain Invariant Representation Learning with Domain Density
  Transformations"
1,1367648813364649989,2492016278,Adrian Raftery,"['New paper on arXiv: ""Estimating SARS-CoV-2 Infections from Deaths, Confirmed Cases, Tests, and Random Surveys"" w Nick Irons: <LINK> 1/4 <LINK>', ""Most data sources for estimating Covid incidence &amp; prevalence are biased or delayed: cases underestimate, positivity rate overestimates, deaths data are delayed, hospitalizations aren't comparable between states. Random testing surveys are the least biased, but rare &amp; delayed 2/4"", 'We propose a Bayesian estimation method for all states that bias-corrects and combines number of cases, test positivity rates &amp; deaths, and anchors them with the few random testing surveys that have been done, in Indiana &amp; Ohio. 3/4', 'Results for USA to Feb 25: \n- Cumulative undercount factor: 2.2. \n- Initial undercount (to April 15, 2020): 11.1.\n- Cumulative incidence 18.4% of population (61M)\n- current reproductive rate R: 0.87\n- decline of infections since peak of cases on Jan 8: 70%\n4/4']",https://arxiv.org/abs/2102.10741,"There are many sources of data giving information about the number of SARS-CoV-2 infections in the population, but all have major drawbacks, including biases and delayed reporting. For example, the number of confirmed cases largely underestimates the number of infections, deaths lag infections substantially, while test positivity rates tend to greatly overestimate prevalence. Representative random prevalence surveys, the only putatively unbiased source, are sparse in time and space, and the results come with a big delay. Reliable estimates of population prevalence are necessary for understanding the spread of the virus and the effects of mitigation strategies. We develop a simple Bayesian framework to estimate viral prevalence by combining the main available data sources. It is based on a discrete-time SIR model with time-varying reproductive parameter. Our model includes likelihood components that incorporate data of deaths due to the virus, confirmed cases, and the number of tests administered on each day. We anchor our inference with data from random sample testing surveys in Indiana and Ohio. We use the results from these two states to calibrate the model on positive test counts and proceed to estimate the infection fatality rate and the number of new infections on each day in each state in the USA. We estimate the extent to which reported COVID cases have underestimated true infection counts, which was large, especially in the first months of the pandemic. We explore the implications of our results for progress towards herd immunity. ","Estimating SARS-CoV-2 Infections from Deaths, Confirmed Cases, Tests,
  and Random Surveys"
2,1367173820734439433,1283426602349744136,Apostolos Modas,"['Apparently adversarial robustness improves transfer learning even in non-trivial classification tasks!🧐\n\nCheck our new paper ""Improving filling level classification with adversarial training"" 🍷🥃\n\n📄arXiv: <LINK>\n\n@pafrossard @smartcameras @aXompi @RicSanMat <LINK>']",https://arxiv.org/abs/2102.04057,"We investigate the problem of classifying - from a single image - the level of content in a cup or a drinking glass. This problem is made challenging by several ambiguities caused by transparencies, shape variations and partial occlusions, and by the availability of only small training datasets. In this paper, we tackle this problem with an appropriate strategy for transfer learning. Specifically, we use adversarial training in a generic source dataset and then refine the training with a task-specific dataset. We also discuss and experimentally evaluate several training strategies and their combination on a range of container types of the CORSMAL Containers Manipulation dataset. We show that transfer learning with adversarial training in the source domain consistently improves the classification accuracy on the test set and limits the overfitting of the classifier to specific features of the training data. ",Improving filling level classification with adversarial training
3,1367084260520300544,157973000,Michael Pfarrhofer,"['New working paper (with M. M. Fischer, @NHauzenberger and @FlorianHuber8): ""General Bayesian time-varying parameter VARs for predicting government bond yields"" #econometrics #research #EconTwitter \n<LINK>', 'We introduce a flexible framework for time-varying parameter models that allows for tracing the sources of parameter change without sacrificing predictive accuracy due to overfitting. The framework is applied to modeling US government bond yields with different maturities.']",https://arxiv.org/abs/2102.13393,"Time-varying parameter (TVP) regressions commonly assume that time-variation in the coefficients is determined by a simple stochastic process such as a random walk. While such models are capable of capturing a wide range of dynamic patterns, the true nature of time variation might stem from other sources, or arise from different laws of motion. In this paper, we propose a flexible TVP VAR that assumes the TVPs to depend on a panel of partially latent covariates. The latent part of these covariates differ in their state dynamics and thus capture smoothly evolving or abruptly changing coefficients. To determine which of these covariates are important, and thus to decide on the appropriate state evolution, we introduce Bayesian shrinkage priors to perform model selection. As an empirical application, we forecast the US term structure of interest rates and show that our approach performs well relative to a set of competing models. We then show how the model can be used to explain structural breaks in coefficients related to the US yield curve. ","General Bayesian time-varying parameter VARs for predicting government
  bond yields"
4,1366647976974639106,3094610676,Pranav Rajpurkar,"['Common practice for training medical imaging AI models is to use labels extracted from radiology reports.\n\nThis assumes that report labels are good proxies for image labels. BUT are they?\n\nNo! 😲\n\nNew paper🔎 <LINK>\n\n@saahil9jain @AkshaySmit @mattlungrenMD \n\n1/9 <LINK>', 'Overall, we investigate this discrepancy between radiology report labels and image labels.\n\nWe develop a radiology report labeler, VisualCheXbert, that better agrees with radiologists labeling images than do radiologists labeling reports. \n\n4 primary questions &amp; findings &gt;\n\n2/9', 'Q1: Do radiologists labeling reports agree with radiologists labeling X-ray images?\n\nA: We find significant disagreement between radiologists labeling reports and radiologists labeling images.\n\n3/9 https://t.co/3Ufzpr549K', 'Q2: Why is there so much disagreement?\n\nA: We report multiple reasons, one of which is that radiologists labeling reports have access to clinical report history, which biases their diagnoses compared to radiologists labeling images who do not have access to this information.\n\n4/9 https://t.co/OeXcObOeav', 'Q3: Are there significant relationships between report labels and image labels for different conditions?\n\nA: Yes! We report how the presence of a condition like Atelectasis in a report is related to the odds of a condition like Support Devices in an X-ray image.\n\n5/9 https://t.co/jJXoAtGi5A', 'Q4: Importantly, can we learn to map reports directly to X-ray image labels?\n\nA: Yes! VisualCheXbert, uses a biomedically pretrained BERT model that is supervised by a computer vision model trained to detect diseases from chest X-rays.\n\nInfo on VisualCheXbert’s performance &gt;\n\n6/9 https://t.co/Lq6DS9j2RU', 'When evaluated with radiologist image labels on the CheXpert test set, VisualCheXbert obtains a statistically significant overall improvement over a commonly used radiology report labeler (the CheXpert labeler) as well as radiologists labeling reports.\n\n7/9 https://t.co/8z1Zr3o6Yc', 'Our approach of supervising a report labeler with a vision model can be applied across domains.\n \nWhile previous labelers replicate radiologists labeling reports, VisualCheXbert improves over radiologists labeling reports on the more relevant task of producing image labels!\n \n8/9', 'Had a great time working with stars and first authors @saahil9jain &amp; @AkshaySmit.\n\nGreat team of @steventruongq, Chanh DT Nguyen, Minh-Thanh Huynh, Mudit Jain, @VinBrainAI, and Victoria Young, @AndrewYNg @mattlungrenMD.\n\nRead more about our work here: https://t.co/Ug17cCCt8C\n\n9/9', '@StanfordAILab @stanfordnlp']",https://arxiv.org/abs/2102.11467,"Automatic extraction of medical conditions from free-text radiology reports is critical for supervising computer vision models to interpret medical images. In this work, we show that radiologists labeling reports significantly disagree with radiologists labeling corresponding chest X-ray images, which reduces the quality of report labels as proxies for image labels. We develop and evaluate methods to produce labels from radiology reports that have better agreement with radiologists labeling images. Our best performing method, called VisualCheXbert, uses a biomedically-pretrained BERT model to directly map from a radiology report to the image labels, with a supervisory signal determined by a computer vision model trained to detect medical conditions from chest X-ray images. We find that VisualCheXbert outperforms an approach using an existing radiology report labeler by an average F1 score of 0.14 (95% CI 0.12, 0.17). We also find that VisualCheXbert better agrees with radiologists labeling chest X-ray images than do radiologists labeling the corresponding radiology reports by an average F1 score across several medical conditions of between 0.12 (95% CI 0.09, 0.15) and 0.21 (95% CI 0.18, 0.24). ","VisualCheXbert: Addressing the Discrepancy Between Radiology Report
  Labels and Image Labels"
5,1366361984040529920,20245047,Yael Grushka-Cockayne,['New paper alert: Fast and frugal time series forecasting\n\n@fotpetr and I question the need to consider large families of forecasting models. We argue that parsimoniously identifying suitable subsets of models will not decrease the…<LINK> <LINK>'],https://arxiv.org/abs/2102.13209,"Over the years, families of forecasting models, such as the exponential smoothing family and Autoregressive Integrated Moving Average, have expanded to contain multiple possible forms and forecasting profiles. In this paper, we question the need to consider such large families of models. We argue that parsimoniously identifying suitable subsets of models will not decrease the forecasting accuracy nor will it reduce the ability to estimate the forecast uncertainty. We propose a framework that balances forecasting performance versus computational cost, resulting in a set of reduced families of models and empirically demonstrate this trade-offs. We translate computational benefits to monetary cost savings and discuss the implications of our results in the context of large retailers. ",Fast and frugal time series forecasting
6,1366319555434455043,964624420630401024,borjan geshkovski,['Check out my new paper on sparsity and approximation in neural ODEs: <LINK>\nWith @carlosEsteveYag'],https://arxiv.org/abs/2102.13566,"We consider the neural ODE and optimal control perspective of supervised learning with $L^1(0,T;\mathbb{R}^{d_u})$ control penalties, where rather than only minimizing a final cost for the state, we integrate this cost over the entire time horizon. Under natural homogeneity assumptions on the nonlinear dynamics, we prove that any optimal control (for this cost) is sparse, in the sense that it vanishes beyond some positive stopping time. We also provide a polynomial stability estimate for the running cost of the state with respect to the time horizon. This can be seen as a \emph{turnpike property} result, for nonsmooth functionals and dynamics, and without any smallness assumptions on the data, both of which are new in the literature. In practical terms, the temporal sparsity and stability results could then be used to discard unnecessary layers in the corresponding residual neural network (ResNet), without removing relevant information. ",Sparse approximation in learning via neural ODEs
7,1366223874686291970,1075649842955866114,Luca Cortese,"['New paper by @ICRAR @UWAresearch @ARC_ASTRO3D @amelia_fmc looking at how the spin of galaxies varies across the star forming main sequence, and intriguing hints on the origin of its bending. The power of combining @SAMI_survey and @MaNGASurvey  <LINK> <LINK> <LINK>']",https://arxiv.org/abs/2102.13342,"Galaxy internal structure growth has long been accused of inhibiting star formation in disc galaxies. We investigate the potential physical connection between the growth of dispersion-supported stellar structures (e.g. classical bulges) and the position of galaxies on the star-forming main sequence at $z\sim0$. Combining the might of the SAMI and MaNGA galaxy surveys, we measure the $\lambda_{Re}$ spin parameter for 3781 galaxies over $9.5 < \log M_{\star} [\rm{M}_{\odot}] < 12$. At all stellar masses, galaxies at the locus of the main sequence possess $\lambda_{Re}$ values indicative of intrinsically flattened discs. However, above $\log M_{\star}[\rm{M}_{\odot}]\sim10.5$ where the main sequence starts bending, we find tantalising evidence for an increase in the number of galaxies with dispersion-supported structures, perhaps suggesting a connection between bulges and the bending of the main sequence. Moving above the main sequence, we see no evidence of any change in the typical spin parameter in galaxies once gravitationally-interacting systems are excluded from the sample. Similarly, up to 1 dex below the main sequence, $\lambda_{Re}$ remains roughly constant and only at very high stellar masses ($\log M_{\star}[\rm{M}_{\odot}]>11$), do we see a rapid decrease in $\lambda_{Re}$ once galaxies decline in star formation activity. If this trend is confirmed, it would be indicative of different quenching mechanisms acting on high- and low-mass galaxies. The results suggest that while a population of galaxies possessing some dispersion-supported structure is already present on the star-forming main sequence, further growth would be required after the galaxy has quenched to match the kinematic properties observed in passive galaxies at $z\sim0$. ","A SAMI and MaNGA view on the stellar kinematics of galaxies on the
  star-forming main sequence"
8,1366218659379613700,97939183,Yuandong Tian,"['Our AIStats\'21 paper ""Understanding Robustness in Teacher-Student Setting: A New Perspective"" is on arXiv now: <LINK>. <LINK>', '1/ Assuming that the ground truth labels are the outputs of a hidden fixed teacher network, we study what vulnerability a student network could have. Extending our previous work (https://t.co/Pm9pbXPvGD), we build our empirical model of learned student weight as the following: https://t.co/FIiQ2bswxl', '2/ Here, w_j is the ""ground-truth"" teacher weight, plus two additional residual terms (in-plane eps_in and out-plane eps_out) that trigger adversarial samples. Here ""plane"" refers to input data subspace X. Our theorems relate these residual terms to input data distribution.', '3/ Empirically, the robustness of a student model is indeed highly correlated with the two residual terms in standard/adversarial training, etc. Furthermore, adversarial training and data augmentation leads to smaller residual terms by increasing the rank of the data subspace.']",https://arxiv.org/abs/2102.13170,"Adversarial examples have appeared as a ubiquitous property of machine learning models where bounded adversarial perturbation could mislead the models to make arbitrarily incorrect predictions. Such examples provide a way to assess the robustness of machine learning models as well as a proxy for understanding the model training process. Extensive studies try to explain the existence of adversarial examples and provide ways to improve model robustness (e.g. adversarial training). While they mostly focus on models trained on datasets with predefined labels, we leverage the teacher-student framework and assume a teacher model, or oracle, to provide the labels for given instances. We extend Tian (2019) in the case of low-rank input data and show that student specialization (trained student neuron is highly correlated with certain teacher neuron at the same layer) still happens within the input subspace, but the teacher and student nodes could differ wildly out of the data subspace, which we conjecture leads to adversarial examples. Extensive experiments show that student specialization correlates strongly with model robustness in different scenarios, including student trained via standard training, adversarial training, confidence-calibrated adversarial training, and training with robust feature dataset. Our studies could shed light on the future exploration about adversarial examples, and enhancing model robustness via principled data augmentation. ",Understanding Robustness in Teacher-Student Setting: A New Perspective
9,1366101265793622023,420323549,Erez Hatna,['Our new arXiv paper: Coupled Contagion: A Two-Fears Epidemic Model. <LINK>'],https://arxiv.org/abs/2102.11045,"We present a differential equations model in which contagious disease transmission is affected by contagious fear of the disease and contagious fear of the control, in this case vaccine. The three contagions are coupled. The two fears evolve and interact in ways that shape distancing behavior, vaccine uptake, and their relaxation. These behavioral dynamics in turn can amplify or suppress disease transmission, which feeds back to affect behavior. The model reveals several coupled contagion mechanisms for multiple epidemic waves. Methodologically, the paper advances infectious disease modeling by including human behavioral adaptation, drawing on the neuroscience of fear learning, extinction, and transmission. ",Coupled Contagion: A Two-Fears Epidemic Model
