,TweetID,AuthorID,AuthorName,Tweets,arxiv_link,Abstract,Title
0,841535146620788736,955602606,Daniele Avitabile,"['Our latest paper on the existence of a new type of coherent structure, spatio-temporal canards, is now on ArXiv <LINK>']",http://arxiv.org/abs/1702.00079,"Canards are special solutions to ordinary differential equations that follow invariant repelling slow manifolds for long time intervals. In realistic biophysical single cell models, canards are responsible for several complex neural rhythms observed experimentally, but their existence and role in spatially-extended systems is largely unexplored. We describe a novel type of coherent structure in which a spatial pattern displays temporal canard behaviour. Using interfacial dynamics and geometric singular perturbation theory, we classify spatio-temporal canards and give conditions for the existence of folded-saddle and folded-node canards. We find that spatio-temporal canards are robust to changes in the synaptic connectivity and firing rate. The theory correctly predicts the existence of spatio-temporal canards with octahedral symmetries in a neural field model posed on the unit sphere. ",Spatio-temporal canards in neural field equations
1,839273668416946177,359622624,Been Kim,"['What is interpretable ML and how can we evaluate it? New paper with Finale Doshi-velez "" <LINK>', '@jejomath thank you Jesse for great feedback on writing this paper!:)']",https://arxiv.org/abs/1702.08608,"As machine learning systems become ubiquitous, there has been a surge of interest in interpretable machine learning: systems that provide explanation for their outputs. These explanations are often used to qualitatively assess other criteria such as safety or non-discrimination. However, despite the interest in interpretability, there is very little consensus on what interpretable machine learning is and how it should be measured. In this position paper, we first define interpretability and describe when interpretability is needed (and when it is not). Next, we suggest a taxonomy for rigorous evaluation and expose open questions towards a more rigorous science of interpretable machine learning. ",Towards A Rigorous Science of Interpretable Machine Learning
2,838425751489757185,3199605543,Afonso S. Bandeira,['New paper about Multireference Alignment <LINK> solves part 2 of Open Problem 10.4. in <LINK>'],https://arxiv.org/abs/1702.08546,"In this paper, we establish optimal rates of adaptive estimation of a vector in the multi-reference alignment model, a problem with important applications in fields such as signal processing, image processing, and computer vision, among others. We describe how this model can be viewed as a multivariate Gaussian mixture model under the constraint that the centers belong to the orbit of a group. This enables us to derive matching upper and lower bounds that feature an interesting dependence on the signal-to-noise ratio of the model. Both upper and lower bounds are articulated around a tight local control of Kullback-Leibler divergences that showcases the central role of moment tensors in this problem. ",Optimal rates of estimation for multi-reference alignment
3,837556016677998592,5654412,Konstantin Berlin,['Please checkout @joshua_saxe and my new paper on featureless malware detection <LINK>'],https://arxiv.org/abs/1702.08568,"For years security machine learning research has promised to obviate the need for signature based detection by automatically learning to detect indicators of attack. Unfortunately, this vision hasn't come to fruition: in fact, developing and maintaining today's security machine learning systems can require engineering resources that are comparable to that of signature-based detection systems, due in part to the need to develop and continuously tune the ""features"" these machine learning systems look at as attacks evolve. Deep learning, a subfield of machine learning, promises to change this by operating on raw input signals and automating the process of feature design and extraction. In this paper we propose the eXpose neural network, which uses a deep learning approach we have developed to take generic, raw short character strings as input (a common case for security inputs, which include artifacts like potentially malicious URLs, file paths, named pipes, named mutexes, and registry keys), and learns to simultaneously extract features and classify using character-level embeddings and convolutional neural network. In addition to completely automating the feature design and extraction process, eXpose outperforms manual feature extraction based baselines on all of the intrusion detection problems we tested it on, yielding a 5%-10% detection rate gain at 0.1% false positive rate compared to these baselines. ","eXpose: A Character-Level Convolutional Neural Network with Embeddings
  For Detecting Malicious URLs, File Paths and Registry Keys"
4,836843385579266049,75249390,Axel Maas,"['We have published a new paper on the structure of a #neutronstar in a world similar to our own at <LINK> #np3', 'Why only a similar world? I wrote a blog entry about this at https://t.co/014aCi6JJG - and why #neutronstars at https://t.co/nVDq35zw7y #np3']",https://arxiv.org/abs/1702.08724,"The inner structure of neutron stars is still an open question. To make progress and understand the qualitative impact of gauge interactions on the neutron star structure we study neutron stars in a modified version of QCD. In this modification the gauge group of QCD is replaced by the exceptional Lie group G$_2$, which has neutrons and is accessible at finite density in lattice calculations. Using an equation of state constructed from lattice calculations we determine the mass-radius-relation for a neutron star in this theory using the Tolman-Oppenheimer-Volkoff equation. The results exhibit an influence of the non-trivial interactions on the mass-radius relation. However, the masses of the quarks are found to have little influence. We also give density profiles and the phase structure inside the neutron star. If the results carry over to full QCD, much of the internal structure of neutron stars could already be inferred from a precise measurement of the mass-radius relation. ",Constructing a neutron star in G2-QCD
5,836745138038784004,755852802446897152,Zeeshan Ahmad,"['New paper on electrodeposition stability at solid-solid interfaces, with applications to solid-state #batteries <LINK>']",https://arxiv.org/abs/1702.08406,"We generalize the conditions for stable electrodeposition at isotropic solid-solid interfaces using a kinetic model which incorporates the effects of stresses and surface tension at the interface. We develop a stability diagram that shows two regimes of stability: previously known pressure-driven mechanism and a new density-driven stability mechanism that is governed by the relative density of metal in the two phases. We show that inorganic solids and solid polymers generally do not lead to stable electrodeposition, and provide design guidelines for achieving stable electrodeposition. ","Stability of Electrodeposition at Solid-Solid Interfaces and
  Implications for Metal Anodes"
6,836614995291045890,4758937001,Duncan Christie,['New paper out with Ben Wu!\n\nGMC Collisions as Triggers of Star Formation III. \n\n<LINK> <LINK>'],https://arxiv.org/abs/1702.08117,"We study giant molecular cloud (GMC) collisions and their ability to trigger star cluster formation. We further develop our three dimensional magnetized, turbulent, colliding GMC simulations by implementing star formation sub-grid models. Two such models are explored: (1) ""Density-Regulated,"" i.e., fixed efficiency per free-fall time above a set density threshold; (2) ""Magnetically-Regulated,"" i.e., fixed efficiency per free-fall time in regions that are magnetically supercritical. Variations of parameters associated with these models are also explored. In the non-colliding simulations, the overall level of star formation is sensitive to model parameter choices that relate to effective density thresholds. In the GMC collision simulations, the final star formation rates and efficiencies are relatively independent of these parameters. Between non-colliding and colliding cases, we compare the morphologies of the resulting star clusters, properties of star-forming gas, time evolution of the star formation rate (SFR), spatial clustering of the stars, and resulting kinematics of the stars in comparison to the natal gas. We find that typical collisions, by creating larger amounts of dense gas, trigger earlier and enhanced star formation, resulting in 10 times higher SFRs and efficiencies. The star clusters formed from GMC collisions show greater spatial sub-structure and more disturbed kinematics. ","GMC Collisions as Triggers of Star Formation. III. Density and
  Magnetically Regulated Star Formation"
7,836523923852271616,30420963,Eivind Eriksen,['Our new paper is on arXiv: <LINK> <LINK>'],http://arxiv.org/abs/1702.07645#,"We consider the algebra $\mathcal O(\mathsf M)$ of observables and the (formally) versal morphism $\eta: A \to \mathcal O(\mathsf M)$ defined by the noncommutative deformation functor $\mathsf{Def}_{\mathsf M}$ of a family $\mathsf M = \{ M_1, \dots, M_r \}$ of right modules over an associative $k$-algebra $A$. By the Generalized Burnside Theorem, due to Laudal, $\eta$ is an isomorphism when $A$ is finite dimensional, $\mathsf M$ is the family of simple $A$-modules, and $k$ is an algebraically closed field. The purpose of this paper is twofold: First, we prove a form of the Generalized Burnside Theorem that is more general, where there is no assumption on the field $k$. Secondly, we prove that the $\mathcal O$-construction is a closure operation when $A$ is any finitely generated $k$-algebra and $\mathsf M$ is any family of finite dimensional $A$-modules, in the sense that $\eta_B: B \to \mathcal O^B(\mathsf M)$ is an isomorphism when $B = \mathcal O(\mathsf M)$ and $\mathsf M$ is considered as a family of $B$-modules. ",The algebra of observables in noncommutative deformation theory
8,836308608509849600,362160713,Michael Soltys,['A new paper on normalization of inconsistency indicators <LINK>'],https://arxiv.org/abs/1702.07205,"In this study, we provide mathematical and practice-driven justification for using $[0,1]$ normalization of inconsistency indicators in pairwise comparisons. The need for normalization, as well as problems with the lack of normalization, are presented. A new type of paradox of infinity is described. ",On normalization of inconsistency indicators in pairwise comparisons
9,836169582981304320,2974498451,Dr. Monika Moscibrodzka,['Our new paper about Event Horizon Telescope image reconstruction techniques is out:  <LINK>'],https://arxiv.org/abs/1702.07361,"We propose a new imaging technique for radio and optical/infrared interferometry. The proposed technique reconstructs the image from the visibility amplitude and closure phase, which are standard data products of short-millimeter very long baseline interferometers such as the Event Horizon Telescope (EHT) and optical/infrared interferometers, by utilizing two regularization functions: the $\ell_1$-norm and total variation (TV) of the brightness distribution. In the proposed method, optimal regularization parameters, which represent the sparseness and effective spatial resolution of the image, are derived from data themselves using cross validation (CV). As an application of this technique, we present simulated observations of M87 with the EHT based on four physically motivated models. We confirm that $\ell_1$+TV regularization can achieve an optimal resolution of $\sim 20-30$% of the diffraction limit $\lambda/D_{\rm max}$, which is the nominal spatial resolution of a radio interferometer. With the proposed technique, the EHT can robustly and reasonably achieve super-resolution sufficient to clearly resolve the black hole shadow. These results make it promising for the EHT to provide an unprecedented view of the event-horizon-scale structure in the vicinity of the super-massive black hole in M87 and also the Galactic center Sgr A*. ","Imaging the Schwarzschild-radius-scale Structure of M87 with the Event
  Horizon Telescope using Sparse Modeling"
10,835980572950417409,814382893573148672,Truyen Tran,"['Our new paper on multi-X learning, where X = label, view or instance: \n<LINK>\nAlso a gentle intro:\n<LINK>']",https://arxiv.org/abs/1702.07021,"Much recent machine learning research has been directed towards leveraging shared statistics among labels, instances and data views, commonly referred to as multi-label, multi-instance and multi-view learning. The underlying premises are that there exist correlations among input parts and among output targets, and the predictive performance would increase when the correlations are incorporated. In this paper, we propose Column Bundle (CLB), a novel deep neural network for capturing the shared statistics in data. CLB is generic that the same architecture can be applied for various types of shared statistics by changing only input and output handling. CLB is capable of scaling to thousands of input parts and output labels by avoiding explicit modeling of pairwise relations. We evaluate CLB on different types of data: (a) multi-label, (b) multi-view, (c) multi-view/multi-label and (d) multi-instance. CLB demonstrates a comparable and competitive performance in all datasets against state-of-the-art methods designed specifically for each type. ",One Size Fits Many: Column Bundle for Multi-X Learning
11,834934810527301632,50901426,Rafael Alves Batista,['My new paper: Squeezing #CosmicRays off of #Stars \n<LINK>  #Astrophysics #Science #BlackHoles'],https://arxiv.org/abs/1702.06978,"Ultra-high-energy cosmic rays (UHECRs) can be accelerated by tidal disruption events of stars by black holes. We suggest a novel mechanism for UHECR acceleration wherein white dwarfs (WDs) are tidally compressed by intermediate-mass black holes (IMBHs), leading to their ignition and subsequent explosion as a supernova. Cosmic rays accelerated by the supernova may receive an energy boost when crossing the accretion-powered jet. The rate of encounters between WDs and IMBHs can be relatively high, as the number of IMBHs may be substantially augmented once account is taken of their likely presence in dwarf galaxies. Here we show that this kind of tidal disruption event naturally provides an intermediate composition for the observed UHECRs, and suggest that dwarf galaxies and globular clusters are suitable sites for particle acceleration to ultra-high energies. ",Ultrahigh-energy cosmic rays from tidally-ignited white dwarfs
12,834699603354214400,2676457430,MAGIC telescopes 🌴🌺,['A new MAGIC paper accepted in MNRAS! The first detection of VHE gamma-ray emission from the BL Lac  1ES 1741+196\n<LINK> <LINK>'],https://arxiv.org/abs/1702.06795,"We present the first detection of the nearby (z=0.084) low-luminosity BL Lac object 1ES 1741+196 in the very high energy (VHE: E$>$100 GeV) band. This object lies in a triplet of interacting galaxies. Early predictions had suggested 1ES 1741+196 to be, along with several other high-frequency BL Lac sources, within the reach of MAGIC detectability. Its detection by MAGIC, later confirmed by VERITAS, helps to expand the small population of known TeV BL Lacs. The source was observed with the MAGIC telescopes between 2010 April and 2011 May, collecting 46 h of good quality data. These observations led to the detection of the source at 6.0 $\sigma$ confidence level, with a steady flux $\mathrm{F}(> 100 {\rm GeV}) = (6.4 \pm 1.7_{\mathrm{stat}}\pm 2.6_{\mathrm{syst}}) \cdot 10^{-12}$ ph cm$^{-2}$ s$^{-1}$ and a differential spectral photon index $\Gamma = 2.4 \pm 0.2_{\mathrm{stat}} \pm 0.2_{\mathrm{syst}}$ in the range of $\sim$80 GeV - 3 TeV. To study the broad-band spectral energy distribution (SED) simultaneous with MAGIC observations, we use KVA, Swift/UVOT and XRT, and Fermi/LAT data. One-zone synchrotron-self-Compton (SSC) modeling of the SED of 1ES 1741+196 suggests values for the SSC parameters that are quite common among known TeV BL Lacs except for a relatively low Doppler factor and slope of electron energy distribution. A thermal feature seen in the SED is well matched by a giant elliptical's template. This appears to be the signature of thermal emission from the host galaxy, which is clearly resolved in optical observations. ","MAGIC detection of very high energy gamma-ray emission from the
  low-luminosity blazar 1ES 1741+196"
13,834592991314456576,22399655,Ryota Kanai💡,"['Our new paper on counterfactual control with generative models. This can induce policies on the fly for new tasks.  \n<LINK>', ""This paper is not directly about consciousness, but I'm also speculating that counterfactuals may give consciousness a function."", '@hardmaru @ngutten  as nicholas wrote, we encountered a new problem for more complex situations. it needs to learn self-other distinction.']",https://arxiv.org/abs/1702.06676,"We introduce a method by which a generative model learning the joint distribution between actions and future states can be used to automatically infer a control scheme for any desired reward function, which may be altered on the fly without retraining the model. In this method, the problem of action selection is reduced to one of gradient descent on the latent space of the generative model, with the model itself providing the means of evaluating outcomes and finding the gradient, much like how the reward network in Deep Q-Networks (DQN) provides gradient information for the action generator. Unlike DQN or Actor-Critic, which are conditional models for a specific reward, using a generative model of the full joint distribution permits the reward to be changed on the fly. In addition, the generated futures can be inspected to gain insight in to what the network 'thinks' will happen, and to what went wrong when the outcomes deviate from prediction. ",Counterfactual Control for Free from Generative Models
14,834121051613204481,460069521,Andrew Francis,"['Thanks to visit from Vincent Moulton and Katharina Huber in November, new paper just out on arxiv: <LINK>', 'The new paper is on the diameter of the space of #phylogenetic networks under NNI: how far apart can networks be? https://t.co/FQlxf9xb28', 'We also discuss versions of the subtree prune and regraft (SPR) and TBR moves for unrooted phylogenetic networks. https://t.co/FQlxf9xb28']",https://arxiv.org/abs/1702.05609,"Phylogenetic networks are a generalization of phylogenetic trees that allow for representation of reticulate evolution. Recently, a space of unrooted phylogenetic networks was introduced, where such a network is a connected graph in which every vertex has degree 1 or 3 and whose leaf-set is a fixed set $X$ of taxa. This space, denoted $\mathcal{N}(X)$, is defined in terms of two operations on networks -- the nearest neighbor interchange and triangle operations -- which can be used to transform any network with leaf set $X$ into any other network with that leaf set. In particular, it gives rise to a metric $d$ on $\mathcal N(X)$ which is given by the smallest number of operations required to transform one network in $\mathcal N(X)$ into another in $\mathcal N(X)$. The metric generalizes the well-known NNI-metric on phylogenetic trees which has been intensively studied in the literature. In this paper, we derive a bound for the metric $d$ as well as a related metric $d_{N\!N\!I}$ which arises when restricting $d$ to the subset of $\mathcal{N}(X)$ consisting of all networks with $2(|X|-1+i)$ vertices, $i \ge 1$. We also introduce two new metrics on networks -- the SPR and TBR metrics -- which generalize the metrics on phylogenetic trees with the same name and give bounds for these new metrics. We expect our results to eventually have applications to the development and understanding of network search algorithms. ",Bounds for phylogenetic network space metrics
15,834005515793489920,446634627,Roberto Santana,"['Take home message from my new paper <LINK> : When used with #word2vec,  genetic programming can solve word analogy tasks.']",https://arxiv.org/abs/1702.05624v1,"Word-vector representations associate a high dimensional real-vector to every word from a corpus. Recently, neural-network based methods have been proposed for learning this representation from large corpora. This type of word-to-vector embedding is able to keep, in the learned vector space, some of the syntactic and semantic relationships present in the original word corpus. This, in turn, serves to address different types of language classification tasks by doing algebraic operations defined on the vectors. The general practice is to assume that the semantic relationships between the words can be inferred by the application of a-priori specified algebraic operations. Our general goal in this paper is to show that it is possible to learn methods for word composition in semantic spaces. Instead of expressing the compositional method as an algebraic operation, we will encode it as a program, which can be linear, nonlinear, or involve more intricate expressions. More remarkably, this program will be evolved from a set of initial random programs by means of genetic programming (GP). We show that our method is able to reproduce the same behavior as human-designed algebraic operators. Using a word analogy task as benchmark, we also show that GP-generated programs are able to obtain accuracy values above those produced by the commonly used human-designed rule for algebraic manipulation of word vectors. Finally, we show the robustness of our approach by executing the evolved programs on the word2vec GoogleNews vectors, learned over 3 billion running words, and assessing their accuracy in the same word analogy task. ","] Reproducing and learning new algebraic operations on word embeddings
  using genetic programming"
