,TweetID,AuthorID,AuthorName,Tweets,arxiv_link,Abstract,Title
0,705105062792564736,95065949,Thiago S Gonçalves,"['New paper out, congrats to Marco Grossi!\nEverything you wanted to know about star-forming dwarf galaxies in the... <LINK>']",https://arxiv.org/abs/1602.09077,"We present $^{12}$CO(1-0) and $^{12}$CO(2-1) observations of a sample of 20 star-forming dwarfs selected from the Herschel Virgo Cluster Survey, with oxygen abundances ranging from 12 + log(O/H) ~ 8.1 to 8.8. CO emission is observed in ten galaxies and marginally detected in another one. CO fluxes correlate with the FIR 250 $\mu$m emission, and the dwarfs follow the same linear relation that holds for more massive spiral galaxies extended to a wider dynamical range. We compare different methods to estimate H2 molecular masses, namely a metallicity-dependent CO-to-H2 conversion factor and one dependent on H-band luminosity. The molecular-to-stellar mass ratio remains nearly constant at stellar masses <~ 10$^9$ M$_{\odot}$, contrary to the atomic hydrogen fraction, M$_{HI}$/M$_*$, which increases inversely with M$_*$. The flattening of the M$_{H_2}$/M$_*$ ratio at low stellar masses does not seem to be related to the effects of the cluster environment because it occurs for both HI-deficient and HI-normal dwarfs. The molecular-to-atomic ratio is more tightly correlated with stellar surface density than metallicity, confirming that the interstellar gas pressure plays a key role in determining the balance between the two gaseous components of the interstellar medium. Virgo dwarfs follow the same linear trend between molecular gas mass and star formation rate as more massive spirals, but gas depletion timescales, $\tau_{dep}$, are not constant and range between 100 Myr and 6 Gyr. The interaction with the Virgo cluster environment is removing the atomic gas and dust components of the dwarfs, but the molecular gas appears to be less affected at the current stage of evolution within the cluster. However, the correlation between HI deficiency and the molecular gas depletion time suggests that the lack of gas replenishment from the outer regions of the disc is lowering the star formation activity. ","Star-forming dwarf galaxies in the Virgo cluster: the link between
  molecular gas, atomic gas, and dust"
1,704723374644322304,2249688711,Kevin M Moermⓐn,['Our new paper on transtibial residuum viscoelastic behaviour <LINK> (or 10.1016/j.jmbbm.2016.02.020) @dsengeh'],http://arxiv.org/abs/1602.08956,"Although the socket is critical in a prosthetic system for a person with limb amputation, the methods of its design are largely artisanal. A roadblock for a repeatable and quantitative socket design process is the lack of predictive and patient specific biomechanical models of the residuum. This study presents the evaluation of such a model using a combined experimental-numerical approach. The model geometry and tissue boundaries are derived from MRI. The soft tissue non-linear elastic and viscoelastic mechanical behavior was evaluated using inverse finite element analysis (FEA) of in-vivo indentation experiments. A custom designed robotic in-vivo indentation system was used to provide a rich experimental data set of force versus time at 18 sites across a limb. During FEA, the tissues were represented by two layers, namely the skin-adipose layer and an underlying muscle-soft tissue complex. The non-linear elastic behavior was modeled using 2nd order Ogden hyperelastic formulations, and viscoelasticity was modeled using the quasi-linear theory of viscoelasticity. To determine the material parameters for each tissue, an inverse FEA based optimization routine was used that minimizes the combined mean of the squared force differences between the numerical and experimental force-time curves for indentations at 4 distinct anatomical regions on the residuum. The optimization provided the following material parameters for the skin-adipose layer: c=5.22 kPa, m=4.79, gamma=3.57 MPa, tau=0.32 s and for the muscle-soft tissue complex: c=5.20 kPa, m=4.78, gamma=3.47 MPa, tau=0.34 s. These parameters were evaluated to predict the force-time curves for the remaining 14 anatomical locations. The mean percentage error (mean absolute error/ maximum experimental force) for these predictions was 7 +/- 3%. The mean percentage error at the 4 sites used for the optimization was 4%. ","Multi-Material 3-D Viscoelastic Model of a Transtibial Residuum from
  In-vivo Indentation and MRI Data"
2,704677210578411520,2956121356,Russ Salakhutdinov,"['New paper on Architectural Complexity Measures of Recurrent Neural Networks by Saizheng Zhang, Tony Wu, et.al.\n<LINK>']",http://arxiv.org/abs/1602.08210,"In this paper, we systematically analyze the connecting architectures of recurrent neural networks (RNNs). Our main contribution is twofold: first, we present a rigorous graph-theoretic framework describing the connecting architectures of RNNs in general. Second, we propose three architecture complexity measures of RNNs: (a) the recurrent depth, which captures the RNN's over-time nonlinear complexity, (b) the feedforward depth, which captures the local input-output nonlinearity (similar to the ""depth"" in feedforward neural networks (FNNs)), and (c) the recurrent skip coefficient which captures how rapidly the information propagates over time. We rigorously prove each measure's existence and computability. Our experimental results show that RNNs might benefit from larger recurrent depth and feedforward depth. We further demonstrate that increasing recurrent skip coefficient offers performance boosts on long term dependency problems. ",Architectural Complexity Measures of Recurrent Neural Networks
3,704608384188858368,2427184074,Christopher Berry,['Updated GW150914 blog <LINK> with new @LIGO electromagnetic follow-up paper <LINK> <LINK>'],http://arxiv.org/abs/1602.08492,"A gravitational-wave (GW) transient was identified in data recorded by the Advanced Laser Interferometer Gravitational-wave Observatory (LIGO) detectors on 2015 September 14. The event, initially designated G184098 and later given the name GW150914, is described in detail elsewhere. By prior arrangement, preliminary estimates of the time, significance, and sky location of the event were shared with 63 teams of observers covering radio, optical, near-infrared, X-ray, and gamma-ray wavelengths with ground- and space-based facilities. In this Letter we describe the low-latency analysis of the GW data and present the sky localization of the first observed compact binary merger. We summarize the follow-up observations reported by 25 teams via private Gamma-ray Coordinates Network circulars, giving an overview of the participating facilities, the GW sky localization coverage, the timeline and depth of the observations. As this event turned out to be a binary black hole merger, there is little expectation of a detectable electromagnetic (EM) signature. Nevertheless, this first broadband campaign to search for a counterpart of an Advanced LIGO source represents a milestone and highlights the broad capabilities of the transient astronomy community and the observing strategies that have been developed to pursue neutron star binary merger events. Detailed investigations of the EM data and results of the EM follow-up campaign are being disseminated in papers by the individual teams. ","Localization and broadband follow-up of the gravitational-wave transient
  GW150914"
4,703077005244420096,479672092,Constantine Dovrolis,"['New paper: ""From spatio-temporal data to a weighted and lagged network between functional domains""   -- <LINK>']",https://arxiv.org/abs/1602.07249,"We propose {\delta}-MAPS, a method that analyzes spatio-temporal data to first identify the distinct spatial components of the underlying system, referred to as ""domains"", and second to infer the connections between them. A domain is a spatially contiguous region of highly correlated temporal activity. The core of a domain is a point or subregion at which a metric of local homogeneity is maximum across the entire domain. We compute a domain as the maximum-sized set of spatially contiguous cells that include the detected core and satisfy a homogeneity constraint, expressed in terms of the average pairwise cross-correlation across all cells in the domain. Domains may be spatially overlapping. Different domains may have correlated activity, potentially at a lag, because of direct or indirect interactions. The proposed edge inference method examines the statistical significance of each lagged cross-correlation between two domains, infers a range of lag values for each edge, and assigns a weight to each edge based on the covariance of the two domains. We illustrate the application of {\delta}-MAPS on data from two domains: climate science and neuroscience. ","{\delta}-MAPS: From spatio-temporal data to a weighted and lagged
  network between functional domains"
5,702391752016142336,15254510,Tobias Weyand,['My new paper: PlaNet - Photo Geolocation with Convolutional Neural Networks <LINK>'],http://arxiv.org/abs/1602.05314,"Is it possible to build a system to determine the location where a photo was taken using just its pixels? In general, the problem seems exceptionally difficult: it is trivial to construct situations where no location can be inferred. Yet images often contain informative cues such as landmarks, weather patterns, vegetation, road markings, and architectural details, which in combination may allow one to determine an approximate location and occasionally an exact location. Websites such as GeoGuessr and View from your Window suggest that humans are relatively good at integrating these cues to geolocate images, especially en-masse. In computer vision, the photo geolocation problem is usually approached using image retrieval methods. In contrast, we pose the problem as one of classification by subdividing the surface of the earth into thousands of multi-scale geographic cells, and train a deep network using millions of geotagged images. While previous approaches only recognize landmarks or perform approximate matching using global image descriptors, our model is able to use and integrate multiple visible cues. We show that the resulting model, called PlaNet, outperforms previous approaches and even attains superhuman levels of accuracy in some cases. Moreover, we extend our model to photo albums by combining it with a long short-term memory (LSTM) architecture. By learning to exploit temporal coherence to geolocate uncertain photos, we demonstrate that this model achieves a 50% performance improvement over the single-image model. ",PlaNet - Photo Geolocation with Convolutional Neural Networks
6,702328012453183488,267958924,Christian Ott,['New paper w/ Davide Gerosa &amp; Uli Sperhake: Core Collapse in Scalar Tensor Theory. <LINK> Movies: <LINK>'],http://arxiv.org/abs/1602.06952,"We present numerical-relativity simulations of spherically symmetric core collapse and compact-object formation in scalar-tensor theories of gravity. The additional scalar degree of freedom introduces a propagating monopole gravitational-wave mode. Detection of monopole scalar waves with current and future gravitational-wave experiments may constitute smoking gun evidence for strong-field modifications of General Relativity. We collapse both polytropic and more realistic pre-supernova profiles using a high-resolution shock-capturing scheme and an approximate prescription for the nuclear equation of state. The most promising sources of scalar radiation are protoneutron stars collapsing to black holes. In case of a Galactic core collapse event forming a black hole, Advanced LIGO may be able to place independent constraints on the parameters of the theory at a level comparable to current Solar-System and binary-pulsar measurements. In the region of the parameter space admitting spontaneously scalarised stars, transition to configurations with prominent scalar hair before black-hole formation further enhances the emitted signal. Although a more realistic treatment of the microphysics is necessary to fully investigate the occurrence of spontaneous scalarisation of neutron star remnants, we speculate that formation of such objects could constrain the parameters of the theory beyond the current bounds obtained with Solar-System and binary-pulsar experiments. ","Numerical simulations of stellar collapse in scalar-tensor theories of
  gravity"
7,702148450696175617,2601869406,Michael A Osborne,"[""What's even nicer than a kernel matrix? A *pre-conditioned* kernel matrix: our new paper up on the arXiv: <LINK>""]",http://arxiv.org/abs/1602.06693,"The computational and storage complexity of kernel machines presents the primary barrier to their scaling to large, modern, datasets. A common way to tackle the scalability issue is to use the conjugate gradient algorithm, which relieves the constraints on both storage (the kernel matrix need not be stored) and computation (both stochastic gradients and parallelization can be used). Even so, conjugate gradient is not without its own issues: the conditioning of kernel matrices is often such that conjugate gradients will have poor convergence in practice. Preconditioning is a common approach to alleviating this issue. Here we propose preconditioned conjugate gradients for kernel machines, and develop a broad range of preconditioners particularly useful for kernel matrices. We describe a scalable approach to both solving kernel machines and learning their hyperparameters. We show this approach is exact in the limit of iterations and outperforms state-of-the-art approximations for a given computational budget. ",Preconditioning Kernel Matrices
8,702146648483491840,479672092,Constantine Dovrolis,"['New paper - ""Lexis: An Optimization Framework for Discovering the Hierarchical Structure of Sequential Data"" <LINK>']",http://arxiv.org/abs/1602.05561,"Data represented as strings abounds in biology, linguistics, document mining, web search and many other fields. Such data often have a hierarchical structure, either because they were artificially designed and composed in a hierarchical manner or because there is an underlying evolutionary process that creates repeatedly more complex strings from simpler substrings. We propose a framework, referred to as ""Lexis"", that produces an optimized hierarchical representation of a given set of ""target"" strings. The resulting hierarchy, ""Lexis-DAG"", shows how to construct each target through the concatenation of intermediate substrings, minimizing the total number of such concatenations or DAG edges. The Lexis optimization problem is related to the smallest grammar problem. After we prove its NP-Hardness for two cost formulations, we propose an efficient greedy algorithm for the construction of Lexis-DAGs. We also consider the problem of identifying the set of intermediate nodes (substrings) that collectively form the ""core"" of a Lexis-DAG, which is important in the analysis of Lexis-DAGs. We show that the Lexis framework can be applied in diverse applications such as optimized synthesis of DNA fragments in genomic libraries, hierarchical structure discovery in protein sequences, dictionary-based text compression, and feature extraction from a set of documents. ","Lexis: An Optimization Framework for Discovering the Hierarchical
  Structure of Sequential Data"
9,702072555167993856,1860949428,David Sing,['New paper <LINK> by T. Kataria using circulation models on the #hjsurvey exoplanets. Highly irradiated planets are not 1D'],http://arxiv.org/abs/1602.06733,"We present results from an atmospheric circulation study of nine hot Jupiters that comprise a large transmission spectral survey using the Hubble and Spitzer Space Telescopes. These observations exhibit a range of spectral behavior over optical and infrared wavelengths which suggest diverse cloud and haze properties in their atmospheres. By utilizing the specific system parameters for each planet, we naturally probe a wide phase space in planet radius, gravity, orbital period, and equilibrium temperature. First, we show that our model ""grid"" recovers trends shown in traditional parametric studies of hot Jupiters, particularly equatorial superrotation and increased day-night temperature contrast with increasing equilibrium temperature. We show how spatial temperature variations, particularly between the dayside and nightside and west and east terminators, can vary by hundreds of K, which could imply large variations in Na, K, CO and CH4 abundances in those regions. These chemical variations can be large enough to be observed in transmission with high-resolution spectrographs, such as ESPRESSO on VLT, METIS on the E-ELT, or with MIRI and NIRSpec aboard JWST. We also compare theoretical emission spectra generated from our models to available Spitzer eclipse depths for each planet, and find that the outputs from our solar-metallicity, cloud-free models generally provide a good match to many of the datasets, even without additional model tuning. Although these models are cloud-free, we can use their results to understand the chemistry and dynamics that drive cloud formation in their atmospheres. ","The atmospheric circulation of a nine-hot Jupiter sample: Probing
  circulation and chemistry over a wide phase space"
